time,resistance_thumb,bend_thumb,resistance_index,bend_index,resistance_mid,bend_mid,resistance_ring,bend_ring,resistance_little,bend_little,x,y,z,stage
12:03:47.002 ,27802.5,106,23783.57,82,12173.33,13,15745.71,34,10560,3,63,35,-159,3
12:03:47.094 ,27802.5,106,22176,73,11726.79,10,15745.71,34,9900,0,65,34,-158,3
12:03:47.237 ,25638.46,93,19528.23,57,11726.79,10,14347.83,26,9900,0,65,35,-159,3
12:03:47.331 ,25638.46,93,22176,73,11311.04,7,13736.25,22,9599.12,-2,63,34,-160,3
12:03:47.424 ,23783.57,82,20769.38,64,10560,3,12173.33,13,9599.12,-2,65,36,-159,3
12:03:47.564 ,22176,73,18425,50,10219.69,1,11311.04,7,9900,0,63,34,-160,3
12:03:47.658 ,17437.89,44,16549.5,39,10219.69,1,10923,5,9900,0,65,35,-160,3
12:03:47.800 ,16549.5,39,15015,30,10219.69,1,10923,5,9900,0,65,36,-158,3
12:03:47.891 ,15015,30,15015,30,10219.69,1,9900,0,9900,0,64,36,-159,3
12:03:47.985 ,16549.5,39,14347.83,26,9900,0,9599.12,-2,9599.12,-2,62,34,-159,3
12:03:48.125 ,16549.5,39,12654.23,15,10219.69,1,9047.5,-5,9900,0,64,36,-158,3
12:03:48.218 ,15015,30,12654.23,15,10560,3,8794.05,-7,9900,0,65,36,-160,3
12:03:48.359 ,14347.83,26,11726.79,10,9900,0,8794.05,-7,9599.12,-2,66,34,-161,3
12:03:48.453 ,13173.6,19,11311.04,7,9900,0,8326.15,-10,9900,0,64,36,-158,3
12:03:48.548 ,13736.25,22,11311.04,7,9900,0,7707.86,-13,9900,0,65,35,-159,3
12:03:48.688 ,12173.33,13,10923,5,9900,0,7707.86,-13,9599.12,-2,64,35,-159,3
12:03:48.782 ,12654.23,15,10560,3,9900,0,7520.93,-14,9599.12,-2,63,34,-157,3
12:03:48.924 ,12173.33,13,9900,0,9900,0,7342.5,-15,9599.12,-2,67,36,-159,3
12:03:49.018 ,12173.33,13,10219.69,1,9599.12,-2,6852.77,-18,9599.12,-2,65,35,-159,3
12:03:49.113 ,12173.33,13,10219.69,1,9599.12,-2,6852.77,-18,9900,0,66,36,-157,3
12:04:13.859 ,11726.79,10,10560,3,11311.04,7,10923,5,11311.04,7,63,36,-160,3
12:04:13.948 ,12173.33,13,10560,3,10923,5,10560,3,11726.79,10,64,36,-159,3
12:04:14.086 ,11726.79,10,10219.69,1,10923,5,10560,3,11311.04,7,63,35,-160,3
12:04:14.178 ,11311.04,7,10560,3,10923,5,10560,3,11726.79,10,63,34,-158,3
12:04:14.320 ,12173.33,13,10560,3,10560,3,10923,5,11311.04,7,65,36,-161,3
12:04:14.413 ,11726.79,10,10923,5,10923,5,10923,5,11311.04,7,65,36,-159,3
12:04:14.507 ,12173.33,13,11726.79,10,11726.79,10,12173.33,13,11726.79,10,64,33,-159,3
12:04:14.647 ,13173.6,19,13173.6,19,13173.6,19,12654.23,15,12654.23,15,65,34,-159,3
12:04:14.741 ,14347.83,26,15015,30,13736.25,22,15015,30,14347.83,26,62,36,-161,3
12:04:14.836 ,15745.71,34,15745.71,34,15015,30,18425,50,16549.5,39,63,35,-159,3
12:04:14.974 ,15745.71,34,17437.89,44,15745.71,34,19528.23,57,20769.38,64,62,34,-158,3
12:04:15.066 ,16549.5,39,20769.38,64,15745.71,34,20769.38,64,20769.38,64,66,35,-158,3
12:04:15.205 ,18425,50,23783.57,82,15015,30,22176,73,22176,73,65,36,-159,3
12:04:15.298 ,18425,50,25638.46,93,17437.89,44,22176,73,23783.57,82,65,35,-159,3
12:04:15.437 ,19528.23,57,25638.46,93,19528.23,57,23783.57,82,23783.57,82,65,35,-159,3
12:04:15.531 ,19528.23,57,25638.46,93,23783.57,82,23783.57,82,23783.57,82,64,34,-158,3
12:04:15.622 ,18425,50,25638.46,93,23783.57,82,25638.46,93,27802.5,106,64,34,-158,3
12:04:15.764 ,19528.23,57,27802.5,106,23783.57,82,23783.57,82,25638.46,93,64,35,-160,3
12:04:15.857 ,20769.38,64,30360,122,25638.46,93,23783.57,82,23783.57,82,64,36,-158,3
12:04:15.996 ,20769.38,64,27802.5,106,27802.5,106,23783.57,82,25638.46,93,66,36,-158,3
12:04:16.089 ,22176,73,30360,122,30360,122,23783.57,82,25638.46,93,64,35,-158,3
12:04:16.183 ,18425,50,25638.46,93,25638.46,93,23783.57,82,25638.46,93,63,35,-157,3
12:04:16.324 ,15745.71,34,25638.46,93,27802.5,106,23783.57,82,22176,73,65,36,-158,3
12:04:16.420 ,15745.71,34,25638.46,93,27802.5,106,23783.57,82,22176,73,65,37,-159,3
12:04:16.514 ,13736.25,22,27802.5,106,25638.46,93,22176,73,20769.38,64,64,37,-161,3
12:04:16.654 ,12654.23,15,27802.5,106,27802.5,106,22176,73,17437.89,44,64,35,-159,3
12:04:16.747 ,12173.33,13,27802.5,106,27802.5,106,19528.23,57,16549.5,39,66,36,-159,3
12:04:16.886 ,11726.79,10,23783.57,82,27802.5,106,15745.71,34,14347.83,26,64,35,-160,3
12:04:16.979 ,11311.04,7,22176,73,25638.46,93,14347.83,26,13173.6,19,65,36,-160,3
12:04:17.118 ,11311.04,7,19528.23,57,23783.57,82,13173.6,19,11726.79,10,64,36,-159,3
12:04:17.213 ,11311.04,7,17437.89,44,22176,73,12173.33,13,10923,5,64,37,-158,3
12:04:17.306 ,11311.04,7,15015,30,20769.38,64,11726.79,10,10560,3,64,33,-159,3
12:04:17.448 ,10923,5,13736.25,22,15745.71,34,11311.04,7,9900,0,66,35,-159,3
12:04:17.542 ,10923,5,13173.6,19,12654.23,15,10923,5,9900,0,65,36,-160,3
12:04:17.637 ,10560,3,12173.33,13,11311.04,7,9900,0,9599.12,-2,63,36,-158,3
12:04:17.777 ,10560,3,11311.04,7,10923,5,9900,0,9599.12,-2,65,35,-160,3
12:04:17.870 ,10560,3,10923,5,10219.69,1,9315.43,-4,9900,0,63,36,-158,3
12:04:18.011 ,10219.69,1,10560,3,10219.69,1,9315.43,-4,9900,0,65,35,-161,3
12:04:18.102 ,10560,3,10560,3,10219.69,1,8794.05,-7,9900,0,64,36,-159,3
12:04:18.196 ,10219.69,1,10219.69,1,9900,0,8553.95,-8,9900,0,64,37,-159,3
12:04:18.335 ,9900,0,10219.69,1,9599.12,-2,8794.05,-7,9599.12,-2,62,35,-160,3
12:04:18.431 ,10219.69,1,9900,0,9900,0,8326.15,-10,9900,0,62,34,-160,3
12:04:18.577 ,9900,0,9900,0,9599.12,-2,7008.91,-17,9900,0,63,36,-159,3
12:04:18.663 ,10560,3,9900,0,9900,0,8109.75,-11,9599.12,-2,63,37,-160,3
12:04:18.756 ,10219.69,1,9900,0,9599.12,-2,8109.75,-11,9900,0,64,36,-157,3
12:04:18.898 ,9900,0,9900,0,9599.12,-2,8109.75,-11,9900,0,64,37,-160,3
12:04:18.989 ,10219.69,1,9900,0,9900,0,8109.75,-11,9599.12,-2,65,38,-159,3
12:04:19.134 ,10219.69,1,9900,0,9315.43,-4,7903.9,-12,9599.12,-2,62,36,-162,3
12:04:19.220 ,10219.69,1,9599.12,-2,9599.12,-2,8326.15,-10,9599.12,-2,64,36,-160,3
12:04:19.320 ,9900,0,9900,0,9599.12,-2,8326.15,-10,9599.12,-2,63,35,-159,3
12:04:19.454 ,10219.69,1,9599.12,-2,9599.12,-2,8109.75,-11,9900,0,63,35,-160,3
12:05:26.022 ,10923,5,11311.04,7,10219.69,1,12173.33,13,11311.04,7,55,31,-100,0
12:05:26.162 ,10923,5,10923,5,9900,0,12173.33,13,11726.79,10,58,31,-98,0
12:05:26.256 ,10560,3,11726.79,10,9900,0,12173.33,13,11726.79,10,55,31,-99,0
12:05:26.348 ,10560,3,11311.04,7,9900,0,12654.23,15,11726.79,10,56,32,-101,1
12:05:26.488 ,10560,3,10923,5,9900,0,12654.23,15,11726.79,10,58,29,-101,1
12:05:26.581 ,11311.04,7,11311.04,7,9900,0,12173.33,13,11726.79,10,56,29,-101,1
12:05:26.720 ,12173.33,13,11311.04,7,10219.69,1,13736.25,22,12173.33,13,57,30,-99,1
12:05:26.814 ,14347.83,26,11311.04,7,9900,0,15745.71,34,16549.5,39,55,29,-99,1
12:05:26.908 ,15745.71,34,11311.04,7,10923,5,18425,50,23783.57,82,56,31,-101,1
12:05:27.050 ,16549.5,39,11311.04,7,12173.33,13,19528.23,57,33429,140,54,30,-99,1
12:05:27.143 ,19528.23,57,11311.04,7,13173.6,19,23783.57,82,33429,140,54,29,-102,1
12:05:27.236 ,18425,50,12654.23,15,13736.25,22,25638.46,93,41868.75,191,55,28,-100,1
12:05:27.379 ,22176,73,13173.6,19,15015,30,27802.5,106,41868.75,191,55,30,-100,1
12:05:27.471 ,22176,73,14347.83,26,17437.89,44,30360,122,47897.14,227,55,29,-101,1
12:05:27.613 ,25638.46,93,15015,30,20769.38,64,33429,140,55935,275,56,28,-100,2
12:05:27.706 ,27802.5,106,15745.71,34,25638.46,93,41868.75,191,47897.14,227,56,30,-101,2
12:05:27.802 ,30360,122,16549.5,39,25638.46,93,33429,140,47897.14,227,53,29,-102,2
12:05:27.941 ,30360,122,18425,50,27802.5,106,37180,163,41868.75,191,55,29,-101,2
12:05:28.034 ,30360,122,20769.38,64,27802.5,106,37180,163,47897.14,227,55,28,-103,2
12:05:28.174 ,30360,122,22176,73,33429,140,37180,163,41868.75,191,53,26,-101,2
12:05:28.268 ,33429,140,23783.57,82,30360,122,41868.75,191,47897.14,227,55,28,-102,2
12:05:28.362 ,30360,122,25638.46,93,33429,140,37180,163,41868.75,191,55,30,-104,2
12:05:28.502 ,30360,122,27802.5,106,37180,163,41868.75,191,41868.75,191,55,29,-104,2
12:05:28.595 ,33429,140,27802.5,106,37180,163,37180,163,41868.75,191,56,26,-104,2
12:05:28.736 ,30360,122,30360,122,33429,140,33429,140,41868.75,191,55,27,-104,2
12:05:28.829 ,33429,140,30360,122,37180,163,33429,140,41868.75,191,55,27,-104,2
12:05:28.923 ,30360,122,33429,140,47897.14,227,33429,140,41868.75,191,56,26,-106,2
12:05:29.064 ,30360,122,33429,140,41868.75,191,30360,122,47897.14,227,58,27,-103,2
12:05:29.156 ,23783.57,82,30360,122,41868.75,191,20769.38,64,37180,163,56,27,-103,2
12:05:29.296 ,20769.38,64,33429,140,41868.75,191,18425,50,41868.75,191,58,26,-105,2
12:05:29.389 ,18425,50,33429,140,37180,163,16549.5,39,37180,163,58,28,-101,2
12:05:29.481 ,16549.5,39,33429,140,33429,140,13173.6,19,20769.38,64,56,28,-103,2
12:05:29.622 ,15015,30,30360,122,30360,122,11726.79,10,17437.89,44,56,28,-104,2
12:05:29.716 ,15745.71,34,30360,122,20769.38,64,10923,5,15745.71,34,57,29,-102,2
12:05:29.812 ,14347.83,26,27802.5,106,19528.23,57,10560,3,14347.83,26,59,28,-103,2
12:05:29.946 ,12654.23,15,25638.46,93,13173.6,19,9900,0,12654.23,15,59,28,-103,1
12:05:30.047 ,11726.79,10,22176,73,11726.79,10,10219.69,1,12173.33,13,59,25,-104,1
12:05:30.189 ,11726.79,10,20769.38,64,10923,5,9900,0,11311.04,7,58,28,-104,1
12:05:30.276 ,11311.04,7,17437.89,44,10219.69,1,9599.12,-2,11726.79,10,59,25,-105,1
12:05:30.371 ,10560,3,16549.5,39,9900,0,9599.12,-2,11311.04,7,57,27,-105,1
12:05:30.509 ,10560,3,13173.6,19,9900,0,9599.12,-2,10923,5,59,25,-106,1
12:05:30.607 ,10560,3,11726.79,10,9900,0,9599.12,-2,10923,5,58,26,-106,1
12:05:30.741 ,10219.69,1,11726.79,10,9599.12,-2,9599.12,-2,10923,5,59,26,-102,1
12:05:30.835 ,10219.69,1,10923,5,9599.12,-2,9900,0,11311.04,7,59,27,-106,1
12:05:30.930 ,10219.69,1,10219.69,1,9599.12,-2,9599.12,-2,11726.79,10,58,26,-104,1
12:05:31.069 ,9900,0,9900,0,9599.12,-2,9599.12,-2,11726.79,10,58,26,-104,1
12:05:31.161 ,10560,3,9599.12,-2,9599.12,-2,9900,0,11311.04,7,56,24,-105,1
12:05:31.298 ,10219.69,1,9315.43,-4,9900,0,9599.12,-2,10923,5,59,27,-104,1
12:05:31.392 ,10219.69,1,9599.12,-2,9599.12,-2,9900,0,11311.04,7,58,25,-105,0
12:05:31.532 ,10219.69,1,9599.12,-2,9599.12,-2,9900,0,11726.79,10,57,26,-105,0
12:05:31.630 ,10219.69,1,9315.43,-4,9599.12,-2,9599.12,-2,11311.04,7,59,27,-104,0
12:06:02.020 ,9900,0,9599.12,-2,9599.12,-2,11726.79,10,11311.04,7,58,27,-103,0
12:06:02.160 ,10219.69,1,9900,0,9900,0,12173.33,13,10923,5,57,27,-103,0
12:06:02.252 ,10219.69,1,9599.12,-2,9900,0,12654.23,15,10923,5,57,27,-102,1
12:06:02.347 ,10219.69,1,9900,0,9599.12,-2,12173.33,13,11311.04,7,57,28,-103,1
12:06:02.484 ,10219.69,1,10219.69,1,9900,0,13173.6,19,11311.04,7,58,27,-103,1
12:06:02.578 ,10219.69,1,10923,5,9315.43,-4,14347.83,26,13173.6,19,58,25,-103,1
12:06:02.719 ,10219.69,1,12173.33,13,9315.43,-4,13736.25,22,17437.89,44,58,26,-103,1
12:06:02.811 ,11311.04,7,13736.25,22,9599.12,-2,14347.83,26,22176,73,57,27,-104,1
12:06:02.907 ,12173.33,13,16549.5,39,10219.69,1,15745.71,34,27802.5,106,57,26,-103,1
12:06:03.047 ,14347.83,26,17437.89,44,11311.04,7,17437.89,44,33429,140,57,26,-102,1
12:06:03.141 ,15745.71,34,19528.23,57,12654.23,15,18425,50,47897.14,227,57,28,-104,1
12:06:03.279 ,17437.89,44,22176,73,8553.95,-8,22176,73,55935,275,57,27,-104,1
12:06:03.374 ,17437.89,44,25638.46,93,9599.12,-2,20769.38,64,41868.75,191,59,25,-106,1
12:06:03.469 ,19528.23,57,27802.5,106,11311.04,7,22176,73,55935,275,59,24,-102,1
12:06:03.607 ,20769.38,64,27802.5,106,11311.04,7,23783.57,82,47897.14,227,58,27,-107,1
12:06:03.699 ,22176,73,30360,122,9900,0,25638.46,93,41868.75,191,58,27,-104,1
12:06:03.839 ,23783.57,82,33429,140,22176,73,25638.46,93,41868.75,191,57,23,-104,1
12:06:03.931 ,25638.46,93,33429,140,30360,122,27802.5,106,41868.75,191,61,25,-107,2
12:06:04.025 ,30360,122,33429,140,22176,73,30360,122,47897.14,227,61,26,-106,2
12:06:04.164 ,27802.5,106,37180,163,23783.57,82,27802.5,106,41868.75,191,62,26,-104,2
12:06:04.256 ,33429,140,37180,163,19528.23,57,33429,140,47897.14,227,61,24,-107,2
12:06:04.396 ,30360,122,30360,122,0.65,-60,33429,140,41868.75,191,59,26,-105,2
12:06:04.486 ,33429,140,33429,140,0.97,-60,41868.75,191,47897.14,227,61,27,-106,2
12:06:04.625 ,33429,140,33429,140,1.3,-59,37180,163,47897.14,227,60,24,-105,2
12:06:04.720 ,33429,140,30360,122,0.65,-60,37180,163,41868.75,191,60,24,-107,2
12:06:04.813 ,33429,140,30360,122,1.3,-59,41868.75,191,41868.75,191,61,22,-106,2
12:06:04.951 ,27802.5,106,30360,122,0.97,-60,41868.75,191,47897.14,227,62,23,-106,2
12:06:05.047 ,30360,122,27802.5,106,0.65,-60,37180,163,41868.75,191,60,25,-106,2
12:06:05.185 ,25638.46,93,23783.57,82,1.3,-59,37180,163,41868.75,191,62,26,-106,2
12:06:05.277 ,23783.57,82,23783.57,82,0,-60,41868.75,191,41868.75,191,62,26,-106,2
12:06:05.373 ,22176,73,17437.89,44,0.97,-60,41868.75,191,27802.5,106,61,26,-106,2
12:06:05.514 ,20769.38,64,13736.25,22,0.65,-60,41868.75,191,18425,50,61,26,-106,2
12:06:05.604 ,19528.23,57,12173.33,13,0.97,-60,37180,163,14347.83,26,60,25,-105,1
12:06:05.745 ,19528.23,57,11311.04,7,1.3,-59,37180,163,13736.25,22,62,27,-105,1
12:06:05.837 ,18425,50,10560,3,0.65,-60,37180,163,13173.6,19,62,24,-104,2
12:06:05.932 ,19528.23,57,10219.69,1,2.93,-59,37180,163,11726.79,10,61,26,-104,1
12:06:06.072 ,16549.5,39,10219.69,1,37180,163,30360,122,11726.79,10,61,28,-105,0
12:06:06.164 ,15745.71,34,9599.12,-2,23783.57,82,19528.23,57,11311.04,7,61,27,-107,0
12:06:06.303 ,15015,30,9599.12,-2,17437.89,44,15015,30,11311.04,7,59,26,-105,0
12:06:06.397 ,14347.83,26,9047.5,-5,15015,30,14347.83,26,11311.04,7,60,26,-104,0
12:06:06.491 ,13173.6,19,9315.43,-4,12173.33,13,13736.25,22,11311.04,7,60,24,-105,0
12:06:06.629 ,12173.33,13,9599.12,-2,11311.04,7,15015,30,11311.04,7,59,26,-106,0
12:06:06.722 ,12173.33,13,9315.43,-4,11311.04,7,13173.6,19,10923,5,58,25,-107,0
12:06:06.861 ,11311.04,7,9315.43,-4,10923,5,12173.33,13,11311.04,7,59,26,-107,0
12:06:06.959 ,10923,5,9315.43,-4,10923,5,11726.79,10,11311.04,7,59,24,-105,0
12:06:07.046 ,10560,3,9315.43,-4,10219.69,1,10923,5,10923,5,60,26,-107,0
12:06:07.188 ,10560,3,9047.5,-5,10219.69,1,10923,5,11726.79,10,61,26,-106,0
12:06:07.278 ,10219.69,1,9315.43,-4,10219.69,1,10560,3,10923,5,60,26,-107,0
12:06:07.427 ,9900,0,9047.5,-5,9900,0,10560,3,11311.04,7,60,24,-105,0
12:06:07.510 ,10219.69,1,9047.5,-5,9599.12,-2,10560,3,10923,5,62,24,-106,0
12:06:07.656 ,9900,0,9315.43,-4,9900,0,10219.69,1,11726.79,10,60,25,-106,0
12:06:30.379 ,10219.69,1,9599.12,-2,10560,3,9599.12,-2,11311.04,7,63,26,-103,0
12:06:30.472 ,10219.69,1,10219.69,1,10219.69,1,9599.12,-2,11726.79,10,63,27,-104,0
12:06:30.613 ,9900,0,9599.12,-2,10560,3,9900,0,12173.33,13,61,25,-104,0
12:06:30.705 ,9900,0,9599.12,-2,10219.69,1,9599.12,-2,11726.79,10,63,25,-106,0
12:06:30.842 ,10560,3,9900,0,10560,3,9599.12,-2,12654.23,15,64,25,-105,0
12:06:30.935 ,10219.69,1,10219.69,1,10923,5,9599.12,-2,15745.71,34,63,26,-106,0
12:06:31.075 ,11311.04,7,10560,3,11311.04,7,9900,0,27802.5,106,64,26,-107,0
12:06:31.168 ,12654.23,15,11726.79,10,11726.79,10,9599.12,-2,37180,163,66,27,-105,0
12:06:31.262 ,13736.25,22,12173.33,13,12654.23,15,9315.43,-4,47897.14,227,64,27,-104,0
12:06:31.400 ,15745.71,34,13173.6,19,13736.25,22,9900,0,47897.14,227,65,26,-107,0
12:06:31.493 ,16549.5,39,13736.25,22,15745.71,34,12173.33,13,47897.14,227,66,25,-105,1
12:06:31.635 ,16549.5,39,15015,30,15015,30,13173.6,19,47897.14,227,65,28,-104,1
12:06:31.728 ,18425,50,17437.89,44,7707.86,-13,15015,30,47897.14,227,65,26,-105,1
12:06:31.821 ,19528.23,57,18425,50,8326.15,-10,15015,30,47897.14,227,64,26,-104,1
12:06:31.961 ,20769.38,64,18425,50,10560,3,16549.5,39,47897.14,227,67,27,-105,1
12:06:32.055 ,22176,73,20769.38,64,15015,30,16549.5,39,41868.75,191,65,27,-105,1
12:06:32.149 ,23783.57,82,23783.57,82,16549.5,39,16549.5,39,55935,275,67,27,-106,1
12:06:32.288 ,27802.5,106,22176,73,18425,50,17437.89,44,47897.14,227,67,26,-105,1
12:06:32.384 ,27802.5,106,23783.57,82,20769.38,64,18425,50,47897.14,227,65,25,-105,1
12:06:32.522 ,27802.5,106,23783.57,82,20769.38,64,19528.23,57,55935,275,64,28,-107,1
12:06:32.616 ,30360,122,27802.5,106,16549.5,39,22176,73,47897.14,227,64,25,-106,1
12:06:32.710 ,27802.5,106,25638.46,93,17437.89,44,25638.46,93,55935,275,62,27,-106,1
12:06:32.850 ,30360,122,25638.46,93,16549.5,39,25638.46,93,47897.14,227,66,27,-106,2
12:06:32.942 ,30360,122,27802.5,106,17437.89,44,27802.5,106,47897.14,227,66,28,-105,2
12:06:33.083 ,33429,140,33429,140,17437.89,44,30360,122,55935,275,65,27,-106,2
12:06:33.176 ,30360,122,30360,122,17437.89,44,30360,122,41868.75,191,68,26,-106,2
12:06:33.270 ,30360,122,33429,140,19528.23,57,33429,140,41868.75,191,65,27,-105,2
12:06:33.410 ,30360,122,33429,140,17437.89,44,30360,122,27802.5,106,66,28,-104,2
12:06:33.505 ,27802.5,106,37180,163,17437.89,44,25638.46,93,22176,73,65,27,-106,2
12:06:33.643 ,25638.46,93,37180,163,18425,50,30360,122,19528.23,57,66,27,-105,2
12:06:33.735 ,20769.38,64,37180,163,18425,50,33429,140,15745.71,34,65,28,-103,2
12:06:33.828 ,22176,73,41868.75,191,37180,163,37180,163,15015,30,68,29,-105,2
12:06:33.968 ,19528.23,57,33429,140,33429,140,41868.75,191,12173.33,13,65,28,-104,2
12:06:34.062 ,20769.38,64,33429,140,27802.5,106,37180,163,12173.33,13,68,28,-104,2
12:06:34.201 ,17437.89,44,33429,140,25638.46,93,41868.75,191,12173.33,13,66,29,-104,2
12:06:34.294 ,18425,50,23783.57,82,17437.89,44,37180,163,11726.79,10,66,28,-105,2
12:06:34.389 ,17437.89,44,15745.71,34,15015,30,33429,140,11726.79,10,67,30,-105,2
12:06:34.529 ,16549.5,39,12173.33,13,12654.23,15,33429,140,11726.79,10,67,28,-104,1
12:06:34.624 ,15015,30,10923,5,11311.04,7,37180,163,11726.79,10,68,26,-105,1
12:06:34.765 ,15745.71,34,10219.69,1,10923,5,41868.75,191,11726.79,10,65,27,-106,1
12:06:34.859 ,14347.83,26,9900,0,10219.69,1,37180,163,11311.04,7,65,27,-104,1
12:06:34.950 ,13173.6,19,9599.12,-2,10219.69,1,33429,140,11726.79,10,65,28,-107,0
12:06:35.092 ,11726.79,10,9315.43,-4,9599.12,-2,33429,140,11726.79,10,66,26,-105,0
12:06:35.186 ,11311.04,7,9599.12,-2,9315.43,-4,23783.57,82,11726.79,10,65,26,-104,0
12:06:35.324 ,10219.69,1,9315.43,-4,9315.43,-4,19528.23,57,11726.79,10,67,26,-104,0
12:06:35.418 ,10219.69,1,9047.5,-5,7903.9,-12,14347.83,26,12173.33,13,66,28,-106,0
12:06:35.511 ,10560,3,9047.5,-5,4634.56,-32,13173.6,19,11726.79,10,66,28,-103,0
12:06:35.650 ,9900,0,9047.5,-5,9315.43,-4,12654.23,15,12173.33,13,69,27,-103,0
12:06:35.741 ,9900,0,9047.5,-5,9599.12,-2,11311.04,7,12173.33,13,66,29,-105,0
12:06:35.886 ,9900,0,9047.5,-5,9900,0,10923,5,11726.79,10,65,30,-105,0
12:06:35.984 ,10219.69,1,9315.43,-4,9315.43,-4,10560,3,11726.79,10,67,29,-105,0
12:07:20.976 ,10560,3,10219.69,1,10560,3,7342.5,-15,12173.33,13,64,29,-102,0
12:07:21.117 ,10219.69,1,10219.69,1,11311.04,7,7342.5,-15,12654.23,15,61,28,-102,0
12:07:21.210 ,10560,3,10219.69,1,11726.79,10,7172,-16,12654.23,15,63,29,-101,0
12:07:21.302 ,10219.69,1,10560,3,12654.23,15,7172,-16,11726.79,10,62,28,-103,0
12:07:21.442 ,10560,3,10219.69,1,13736.25,22,7342.5,-15,11726.79,10,62,28,-101,0
12:07:21.536 ,10560,3,10560,3,15015,30,7342.5,-15,12173.33,13,62,28,-101,0
12:07:21.677 ,10560,3,10923,5,16549.5,39,7342.5,-15,12654.23,15,62,29,-101,0
12:07:21.774 ,10923,5,11726.79,10,18425,50,7342.5,-15,12654.23,15,64,29,-103,0
12:07:21.861 ,11311.04,7,13173.6,19,20769.38,64,7342.5,-15,13173.6,19,64,26,-102,0
12:07:22.002 ,12173.33,13,15015,30,20769.38,64,7172,-16,13173.6,19,63,28,-103,0
12:07:22.095 ,12654.23,15,15015,30,20769.38,64,7520.93,-14,13736.25,22,61,29,-100,0
12:07:22.235 ,12654.23,15,17437.89,44,22176,73,7520.93,-14,15015,30,61,29,-99,0
12:07:22.330 ,14347.83,26,18425,50,23783.57,82,8326.15,-10,15745.71,34,61,27,-104,0
12:07:22.420 ,15015,30,18425,50,25638.46,93,9047.5,-5,19528.23,57,63,29,-101,0
12:07:22.559 ,15745.71,34,19528.23,57,25638.46,93,9315.43,-4,23783.57,82,61,27,-101,0
12:07:22.654 ,17437.89,44,19528.23,57,27802.5,106,10219.69,1,27802.5,106,63,26,-102,0
12:07:22.794 ,20769.38,64,20769.38,64,30360,122,10560,3,27802.5,106,63,28,-103,1
12:07:22.887 ,20769.38,64,22176,73,25638.46,93,11726.79,10,30360,122,63,27,-102,1
12:07:22.982 ,20769.38,64,22176,73,25638.46,93,12173.33,13,33429,140,62,28,-101,1
12:07:23.122 ,18425,50,23783.57,82,25638.46,93,13736.25,22,30360,122,61,27,-102,1
12:07:23.215 ,20769.38,64,25638.46,93,30360,122,14347.83,26,33429,140,61,27,-101,1
12:07:23.357 ,18425,50,23783.57,82,27802.5,106,15015,30,30360,122,60,28,-102,1
12:07:23.449 ,18425,50,27802.5,106,25638.46,93,17437.89,44,30360,122,63,26,-101,1
12:07:23.542 ,18425,50,25638.46,93,23783.57,82,18425,50,27802.5,106,62,29,-101,1
12:07:23.682 ,17437.89,44,27802.5,106,22176,73,19528.23,57,30360,122,62,28,-102,1
12:07:23.775 ,17437.89,44,25638.46,93,22176,73,19528.23,57,37180,163,59,26,-102,1
12:07:23.915 ,18425,50,25638.46,93,22176,73,19528.23,57,30360,122,60,29,-101,1
12:07:24.010 ,18425,50,25638.46,93,20769.38,64,19528.23,57,30360,122,62,29,-104,1
12:07:24.101 ,18425,50,27802.5,106,19528.23,57,19528.23,57,27802.5,106,62,28,-103,1
12:07:24.244 ,16549.5,39,25638.46,93,19528.23,57,18425,50,23783.57,82,62,27,-103,1
12:07:24.339 ,12654.23,15,23783.57,82,17437.89,44,18425,50,20769.38,64,61,26,-102,1
12:07:24.431 ,12173.33,13,22176,73,15015,30,17437.89,44,16549.5,39,60,27,-103,1
12:07:24.570 ,11311.04,7,22176,73,14347.83,26,16549.5,39,14347.83,26,61,27,-102,1
12:07:24.664 ,10560,3,20769.38,64,12654.23,15,15015,30,13736.25,22,59,28,-104,0
12:07:24.806 ,10219.69,1,19528.23,57,11726.79,10,12654.23,15,12654.23,15,60,27,-103,0
12:07:24.898 ,10219.69,1,17437.89,44,10560,3,13173.6,19,11726.79,10,62,27,-104,0
12:07:24.998 ,10219.69,1,16549.5,39,10560,3,12173.33,13,11726.79,10,61,28,-103,0
12:07:25.132 ,9900,0,15745.71,34,10219.69,1,10923,5,10923,5,62,27,-102,0
12:07:25.221 ,10219.69,1,13736.25,22,9900,0,10219.69,1,11311.04,7,62,29,-103,0
12:07:25.362 ,10219.69,1,12654.23,15,9599.12,-2,9315.43,-4,11311.04,7,59,29,-102,0
12:07:25.452 ,9900,0,12173.33,13,9599.12,-2,9047.5,-5,10560,3,63,29,-101,0
12:07:25.548 ,9900,0,11726.79,10,9900,0,8553.95,-8,10923,5,61,26,-102,0
12:07:25.686 ,9900,0,11311.04,7,9900,0,8326.15,-10,11311.04,7,61,26,-103,0
12:07:25.780 ,9900,0,10560,3,9900,0,8109.75,-11,11311.04,7,60,28,-102,0
12:07:25.921 ,10219.69,1,10219.69,1,9599.12,-2,8109.75,-11,11311.04,7,59,27,-101,0
12:07:26.013 ,10219.69,1,9599.12,-2,9599.12,-2,8109.75,-11,10923,5,65,28,-103,0
12:07:26.108 ,10219.69,1,9599.12,-2,9900,0,7520.93,-14,11311.04,7,61,27,-102,0
